EventID,PhotoID,EventPhotoRank,RandomValue
649,8708,1000,"0.96741,8708"
649,6600,1000,"0.975393,6600"
649,6599,1000,"0.977905,6599"
649,6597,1000,"0.982527,6597"
650,15076,1000,"0.384345,15076"
650,1916,1000,"-0.405682,1916"
650,1918,1000,"-0.426949,1918"
650,17769,1000,"0.457311,17769"
650,581,1000,"0.489913,581"
650,12028,1000,"0.641412,12028"
650,3552,1000,"-0.645945,3552"
650,3838,1000,"0.786811,3838"
650,3928,1000,"0.92588,3928"
650,6592,1000,"0.991725,6592"
650,13838,1000,"-0.998625,13838"
650,13837,1000,"-0.99917,13837"
651,12993,1000,"0.918864,12993"
651,13262,1000,"-0.920645,13262"
652,3413,1000,"0.797678,3413"
652,12993,1000,"0.918864,12993"
652,13265,1000,"-0.933773,13265"
652,13305,1000,"-0.994818,13305"
653,12892,1000,"-0.0160695,12892"
653,2953,1000,"0.0202502,2953"
653,5374,1000,"0.0205925,5374"
653,4563,1000,"0.0397933,4563"
653,2951,1000,"0.0436291,2951"
653,4839,1000,"0.0465873,4839"
653,12885,1000,"-0.0977833,12885"
653,12616,1000,"0.102299,12616"
653,4286,1000,"-0.137471,4286"
653,4043,1000,"-0.160938,4043"
653,12877,1000,"-0.190337,12877"
653,5121,1000,"-0.201791,5121"
653,2667,1000,"-0.221757,2667"
653,4050,1000,"-0.241111,4050"
653,13183,1000,"-0.243306,13183"
653,3245,1000,"0.250587,3245"
653,4813,1000,"-0.254647,4813"
653,2711,1000,"0.286903,2711"
653,5129,1000,"-0.292415,5129"
653,13135,1000,"0.310405,13135"
653,4058,1000,"-0.330729,4058"
653,13191,1000,"-0.332863,13191"
653,12320,1000,"-0.410315,12320"
653,12393,1000,"0.417765,12393"
653,2455,1000,"-0.42458,2455"
653,5410,1000,"0.42742,5410"
653,12855,1000,"-0.433893,12855"
653,2460,1000,"-0.47677,2460"
653,2466,1000,"-0.53723,2466"
653,13112,1000,"0.551882,13112"
653,13212,1000,"-0.552155,13212"
653,12306,1000,"-0.553481,12306"
653,13111,1000,"0.561597,13111"
653,2633,1000,"-0.582067,2633"
653,2627,1000,"-0.637649,2627"
653,12416,1000,"0.644205,12416"
653,13102,1000,"0.645422,13102"
653,2624,1000,"-0.664279,2624"
653,3156,1000,"-0.708681,3156"
653,12557,1000,"0.712126,12557"
653,4496,1000,"0.73347,4496"
653,2757,1000,"0.737251,2757"
653,12697,1000,"-0.747885,12697"
653,12552,1000,"0.75194,12552"
653,12550,1000,"0.767153,12550"
653,12280,1000,"-0.777465,12280"
653,12817,1000,"-0.77911,12817"
653,12279,1000,"-0.784768,12279"
653,13353,1000,"-0.788003,13353"
653,13512,1000,"0.814606,13512"
653,12809,1000,"-0.834271,12809"
653,2870,1000,"0.836569,2870"
653,2332,1000,"0.841508,2332"
653,2504,1000,"-0.847674,2504"
653,12001,1000,"0.847958,12001"
653,5283,1000,"-0.864277,5283"
653,14953,1000,"-0.864456,14953"
653,12985,1000,"0.87798,12985"
653,2863,1000,"0.87857,2863"
653,16562,1000,"-0.87974,16562"
653,3937,1000,"0.88106,3937"
653,5280,1000,"-0.88139,5280"
653,2862,1000,"0.884096,2862"
653,5277,1000,"-0.897419,5277"
653,2514,1000,"-0.903789,2514"
653,15139,1000,"0.904976,15139"
653,5275,1000,"-0.907493,5275"
653,12793,1000,"-0.922281,12793"
653,5269,1000,"-0.934713,5269"
653,4462,1000,"0.939465,4462"
653,13323,1000,"-0.951609,13323"
653,5480,1000,"0.952192,5480"
653,2041,1000,"-0.952673,2041"
653,5483,1000,"0.962323,5483"
653,13007,1000,"0.970893,13007"
653,5527,1000,"0.97152,5527"
653,5756,1000,"-0.975004,5756"
653,4683,1000,"-0.978627,4683"
653,12506,1000,"0.983521,12506"
653,5760,1000,"-0.984328,5760"
653,13310,1000,"-0.987176,13310"
653,13014,1000,"0.987228,13014"
653,5225,1000,"-0.988582,5225"
653,5788,1000,"-0.98874,5788"
653,5763,1000,"-0.989909,5763"
653,5226,1000,"-0.990276,5226"
653,3346,1000,"0.990733,3346"
653,12485,1000,"0.997965,12485"
653,2556,1000,"-0.998802,2556"
654,13212,1000,"-0.552155,13212"
654,12711,1000,"-0.846091,12711"
655,6182,1000,"-0.0458887,6182"
655,6938,1000,"-0.511525,6938"
655,8208,1000,"0.983959,8208"
655,13827,1000,"-0.997098,13827"
656,1049,1000,"-0.293254,1049"
656,8960,1000,"-0.900321,8960"
657,3782,1000,"0.248051,3782"
657,13664,1000,"0.400262,13664"
657,13661,1000,"0.432163,13661"
657,13659,1000,"0.453137,13659"
657,13658,1000,"0.463532,13658"
657,13657,1000,"0.473863,13657"
657,13656,1000,"0.48413,13656"
657,13655,1000,"0.49433,13655"
657,13654,1000,"0.504463,13654"
657,13653,1000,"0.514526,13653"
657,22610,1000,"0.518387,22610"
657,13652,1000,"0.52452,13652"
657,22611,1000,"0.528353,22611"
657,13651,1000,"0.534441,13651"
657,13650,1000,"0.54429,13650"
657,13649,1000,"0.554064,13649"
657,13648,1000,"0.563762,13648"
657,13642,1000,"0.620286,13642"
657,15517,1000,"-0.667543,15517"
658,10834,1,"0.865934,10834"
658,10824,1000,"0.801654,10824"
658,10825,1000,"0.808591,10825"
658,10826,1000,"0.815417,10826"
658,10827,1000,"0.822131,10827"
658,10828,1000,"0.828733,10828"
658,10830,1000,"0.841596,10830"
658,10831,1000,"0.847855,10831"
658,10832,1000,"0.853999,10832"
658,10835,1000,"0.871724,10835"
658,10836,1000,"0.877395,10836"
658,10839,1000,"0.893685,10839"
658,10840,1000,"0.898872,10840"
658,10841,1000,"0.903935,10841"
658,10842,1000,"0.908875,10842"
659,13718,1000,"-0.217998,13718"
659,13719,1000,"-0.229397,13719"
659,13720,1000,"-0.240765,13720"
659,13721,1000,"-0.2521,13721"
659,13722,1000,"-0.2634,13722"
659,13723,1000,"-0.274664,13723"
659,13724,1000,"-0.285891,13724"
659,13725,1000,"-0.297079,13725"
659,13726,1000,"-0.308226,13726"
659,13727,1000,"-0.319331,13727"
659,13729,1000,"-0.341408,13729"
659,13730,1000,"-0.352377,13730"
659,13731,1000,"-0.363299,13731"
659,13732,1000,"-0.37417,13732"
659,13734,1000,"-0.395758,13734"
659,13735,1000,"-0.406471,13735"
659,13736,1000,"-0.417129,13736"
659,13737,1000,"-0.42773,13737"
659,13738,1000,"-0.438272,13738"
659,13739,1000,"-0.448755,13739"
659,13740,1000,"-0.459175,13740"
659,13741,1000,"-0.469534,13741"
659,13742,1000,"-0.479828,13742"
659,13751,1000,"-0.569353,13751"
659,13752,1000,"-0.578929,13752"
659,13753,1000,"-0.588426,13753"
659,13754,1000,"-0.597842,13754"
659,13225,1000,"-0.672062,13225"
660,3223,1000,"-0.00401754,3223"
660,1610,1000,"-0.019551,1610"
660,1886,1000,"-0.0668059,1886"
660,13719,1000,"-0.229397,13719"
660,13722,1000,"-0.2634,13722"
660,13730,1000,"-0.352377,13730"
660,1645,1000,"0.379999,1645"
660,3184,1000,"-0.444081,3184"
660,3176,1000,"-0.525849,3176"
660,21843,1000,"-0.841025,21843"
660,21867,1000,"-0.957979,21867"
660,1454,1000,"-0.962891,1454"
660,3877,1000,"0.97823,3877"
660,665,1000,"0.997085,665"
661,13724,1000,"-0.285891,13724"
661,13728,1000,"-0.330392,13728"
661,13729,1000,"-0.341408,13729"
661,727,1000,"0.796834,727"
661,14422,1000,"-0.825606,14422"
662,13735,1000,"-0.406471,13735"
662,13737,1000,"-0.42773,13737"
662,13738,1000,"-0.438272,13738"
662,13756,1000,"-0.616427,13756"
662,13757,1000,"-0.625594,13757"
662,13759,1000,"-0.64367,13759"
662,13760,1000,"-0.652577,13760"
662,14427,1000,"-0.791217,14427"
663,13699,1000,"0.00245502,13699"
663,13700,1000,"-0.0092405,13700"
663,13698,1000,"0.0141502,13698"
663,13701,1000,"-0.0209348,13701"
663,13697,1000,"0.0258435,13697"
663,13702,1000,"-0.0326262,13702"
663,13696,1000,"0.0375332,13696"
663,13703,1000,"-0.0443131,13703"
663,13704,1000,"-0.055994,13704"
663,13705,1000,"-0.0676672,13705"
663,13706,1000,"-0.0793311,13706"
663,13707,1000,"-0.0909842,13707"
663,13708,1000,"-0.102625,13708"
663,13709,1000,"-0.114251,13709"
663,13710,1000,"-0.125862,13710"
663,13711,1000,"-0.137456,13711"
663,13712,1000,"-0.149031,13712"
663,13713,1000,"-0.160586,13713"
663,13714,1000,"-0.172118,13714"
663,13715,1000,"-0.183628,13715"
663,380,1000,"-0.964292,380"
664,13699,1000,"0.00245502,13699"
664,13700,1000,"-0.0092405,13700"
664,13698,1000,"0.0141502,13698"
664,13701,1000,"-0.0209348,13701"
664,13697,1000,"0.0258435,13697"
664,13702,1000,"-0.0326262,13702"
664,13696,1000,"0.0375332,13696"
664,13703,1000,"-0.0443131,13703"
664,13704,1000,"-0.055994,13704"
664,13705,1000,"-0.0676672,13705"
664,13706,1000,"-0.0793311,13706"
664,13707,1000,"-0.0909842,13707"
664,13708,1000,"-0.102625,13708"
664,13709,1000,"-0.114251,13709"
664,13710,1000,"-0.125862,13710"
664,13711,1000,"-0.137456,13711"
664,13712,1000,"-0.149031,13712"
664,13713,1000,"-0.160586,13713"
664,13714,1000,"-0.172118,13714"
664,13715,1000,"-0.183628,13715"
665,13699,1000,"0.00245502,13699"
665,13700,1000,"-0.0092405,13700"
665,13698,1000,"0.0141502,13698"
665,13701,1000,"-0.0209348,13701"
665,13697,1000,"0.0258435,13697"
665,13702,1000,"-0.0326262,13702"
665,13696,1000,"0.0375332,13696"
665,13703,1000,"-0.0443131,13703"
665,5880,1000,"-0.337811,5880"
665,11059,1000,"-0.511512,11059"
665,11060,1000,"-0.521527,11060"
665,11061,1000,"-0.53147,11061"
665,11062,1000,"-0.541341,11062"
665,11063,1000,"-0.551137,11063"
665,11064,1000,"-0.560858,11064"
665,11065,1000,"-0.570503,11065"
665,11069,1000,"-0.608287,11069"
665,11070,1000,"-0.617528,11070"
665,11071,1000,"-0.626685,11071"
665,11072,1000,"-0.635756,11072"
665,11073,1000,"-0.64474,11073"
665,11074,1000,"-0.653636,11074"
665,11093,1000,"-0.804359,11093"
665,11094,1000,"-0.811253,11094"
665,17280,1000,"0.861887,17280"
665,17302,1000,"0.962557,17302"
665,16543,1000,"-0.962895,16543"
665,16541,1000,"-0.968944,16541"
665,17307,1000,"0.976755,17307"
666,13760,1000,"-0.652577,13760"
666,13761,1000,"-0.661394,13761"
666,13762,1000,"-0.670121,13762"
666,13763,1000,"-0.678756,13763"
666,13764,1000,"-0.687298,13764"
666,13765,1000,"-0.695746,13765"
666,13766,1000,"-0.704099,13766"
666,13767,1000,"-0.712356,13767"
666,13768,1000,"-0.720515,13768"
666,13802,1000,"-0.932833,13802"
668,,,
669,2689,1000,"0.0336819,2689"
669,2692,1000,"0.068721,2692"
669,5622,1000,"0.218695,5622"
669,3461,1000,"0.354187,3461"
669,11861,1000,"0.472461,11861"
669,11863,1000,"0.492946,11863"
669,2470,1000,"-0.576086,2470"
669,2888,1000,"0.703613,2888"
669,5560,1000,"0.810852,5560"
669,2232,1000,"0.825992,2232"
669,2235,1000,"0.845257,2235"
669,5550,1000,"0.873606,5550"
669,5548,1000,"0.884749,5548"
669,5547,1000,"0.890139,5547"
669,5546,1000,"0.895408,5546"
669,1438,1000,"-0.895871,1438"
669,5737,1000,"-0.902062,5737"
669,5759,1000,"-0.982199,5759"
669,11965,1000,"0.990544,11965"
670,1795,1000,"0.84009,1795"
670,1789,1000,"0.876057,1789"
670,1787,1000,"0.887095,1787"
670,1786,1000,"0.892433,1786"
670,1782,1000,"0.912556,1782"
670,1781,1000,"0.917277,1781"
672,,,
673,6938,1,"-0.511525,6938"
673,4027,1000,"0.0254866,4027"
673,1077,1000,"0.0298448,1077"
673,6182,1000,"-0.0458887,6182"
673,8079,1000,"0.239075,8079"
673,18774,1000,"-0.330911,18774"
673,19578,1000,"0.351096,19578"
673,12662,1000,"-0.421884,12662"
673,21268,1000,"-0.528947,21268"
673,8271,1000,"0.608853,8271"
673,13218,1000,"-0.609255,13218"
673,2896,1000,"0.634146,2896"
673,23572,1000,"-0.696269,23572"
673,3426,1000,"0.697134,3426"
673,14707,1000,"0.702999,14707"
673,3425,1000,"0.705471,3425"
673,1681,1000,"0.724866,1681"
673,7327,1000,"-0.765011,7327"
673,14697,1000,"0.781185,14697"
673,9751,1000,"0.811662,9751"
673,2059,1000,"-0.868113,2059"
673,12715,1000,"-0.870093,12715"
673,11642,1000,"-0.878314,11642"
673,3856,1000,"0.898415,3856"
673,18094,1000,"-0.906308,18094"
673,12454,1000,"0.91047,12454"
673,18095,1000,"-0.911188,18095"
673,18096,1000,"-0.915944,18096"
673,18097,1000,"-0.920575,18097"
673,18098,1000,"-0.92508,18098"
673,18101,1000,"-0.937833,18101"
673,18102,1000,"-0.941828,18102"
673,18103,1000,"-0.945695,18103"
673,24335,1000,"0.95545,24335"
673,16498,1000,"-0.968156,16498"
673,24330,1000,"0.971067,24330"
673,13854,1000,"-0.971439,13854"
673,24329,1000,"0.973793,24329"
673,13850,1000,"-0.981473,13850"
673,12474,1000,"0.981536,12474"
673,17041,1000,"-0.982847,17041"
673,24325,1000,"0.983364,24325"
673,8208,1000,"0.983959,8208"
673,24323,1000,"0.987344,24323"
673,13820,1000,"-0.987532,13820"
673,13847,1000,"-0.98759,13847"
673,15432,1000,"-0.988129,15432"
673,13845,1000,"-0.990993,13845"
673,13844,1000,"-0.992492,13844"
673,13825,1000,"-0.995044,13825"
673,13842,1000,"-0.995081,13842"
673,13841,1000,"-0.996172,13841"
673,13827,1000,"-0.997098,13827"
673,13840,1000,"-0.997126,13840"
673,16793,1000,"0.998456,16793"
673,13838,1000,"-0.998625,13838"
673,13836,1000,"-0.999578,13836"
673,13835,1000,"-0.999849,13835"
673,13834,1000,"-0.999984,13834"
674,289,1000,"-0.236198,289"
674,15885,1000,"-0.418238,15885"
674,21987,1000,"-0.442373,21987"
674,22606,1000,"0.477829,22606"
674,22612,1000,"0.538247,22612"
674,22614,1000,"0.557812,22614"
674,22619,1000,"0.605366,22619"
674,2772,1000,"0.843855,2772"
674,904,1000,"-0.911984,904"
674,19449,1000,"0.956311,19449"
674,16764,1000,"0.960057,16764"
675,14391,2,"-0.972057,14391"
675,12385,1000,"0.331052,12385"
675,15240,1000,"0.737261,15240"
675,7866,1000,"-0.778223,7866"
675,12182,1000,"-0.893371,12182"
675,10368,1000,"0.952569,10368"
675,13561,1000,"0.998958,13561"
676,4836,1000,"0.0115169,4836"
676,4827,1000,"-0.0936065,4827"
676,4824,1000,"-0.128475,4824"
676,4812,1000,"-0.26594,4812"
676,15540,1000,"-0.445653,15540"
676,15534,1000,"-0.507325,15534"
676,5584,1000,"0.616989,5584"
676,13344,1000,"-0.848328,13344"
677,14091,1000,"0.991543,14091"
679,11258,1000,"-0.273677,11258"
679,2984,1000,"-0.335667,2984"
679,2987,1000,"-0.368505,2987"
679,2989,1000,"-0.390148,2989"
679,2991,1000,"-0.411577,2991"
679,13355,1000,"-0.773388,13355"
679,1981,1000,"-0.92382,1981"
685,547,1000,"0.114089,547"
685,14276,1000,"-0.446413,14276"
685,14011,1000,"0.483804,14011"
685,14294,1000,"-0.623549,14294"
685,14295,1000,"-0.63265,14295"
685,7856,1000,"-0.699626,7856"
685,14035,1000,"0.707315,14035"
685,14036,1000,"0.715534,14036"
685,14037,1000,"0.723655,14037"
685,14038,1000,"0.731677,14038"
685,14039,1000,"0.739599,14039"
685,14040,1000,"0.74742,14040"
685,14041,1000,"0.755139,14041"
685,14042,1000,"0.762754,14042"
685,14587,1000,"0.818335,14587"
685,14663,1000,"0.961995,14663"
685,14379,1000,"-0.995337,14379"
687,,,
688,3606,1,"-0.972054,3606"
688,5928,1000,"0.215107,5928"
688,12376,1000,"0.230078,12376"
688,765,1000,"0.459651,765"
688,12947,1000,"0.586873,12947"
688,3012,1000,"-0.620823,3012"
688,1283,1000,"0.646081,1283"
688,5994,1000,"0.83532,5994"
688,14321,1000,"-0.835508,14321"
688,12711,1000,"-0.846091,12711"
688,12182,1000,"-0.893371,12182"
688,7147,1000,"0.943871,7147"
688,13591,1000,"0.953784,13591"
688,6330,1000,"-0.978844,6330"
688,12771,1000,"-0.990278,12771"
688,3620,1000,"-0.99732,3620"
688,11956,1000,"0.999476,11956"
690,6184,1000,"-0.0692406,6184"
690,9423,1000,"-0.249737,9423"
690,7276,1000,"-0.271143,7276"
690,3251,1000,"0.31785,3251"
690,12925,1000,"0.36151,12925"
690,2918,1000,"0.416507,2918"
690,7213,1000,"0.44596,7213"
690,1283,1000,"0.646081,1283"
690,12152,1000,"-0.684504,12152"
690,6263,1000,"-0.837806,6263"
690,12182,1000,"-0.893371,12182"
690,12187,1000,"-0.918105,12187"
690,6072,1000,"0.945984,6072"
690,8169,1000,"0.961942,8169"
690,3644,1000,"-0.978556,3644"
690,1729,1000,"0.980351,1729"
690,9264,1000,"0.999337,9264"
691,11106,1,"-0.885068,11106"
691,11142,1,"-0.998009,11142"
691,13838,1,"-0.998625,13838"
691,12078,1000,"0.111324,12078"
691,12106,1000,"-0.214249,12106"
691,10500,1000,"-0.278525,10500"
691,14978,1000,"-0.682864,14978"
691,3844,1000,"0.82815,3844"
691,23461,1000,"-0.878727,23461"
692,11106,1,"-0.885068,11106"
692,11142,1,"-0.998009,11142"
692,13838,1,"-0.998625,13838"
692,12078,1000,"0.111324,12078"
692,8614,1000,"0.213741,8614"
692,12106,1000,"-0.214249,12106"
692,10500,1000,"-0.278525,10500"
692,15520,1000,"-0.641013,15520"
692,3844,1000,"0.82815,3844"
694,11106,1,"-0.885068,11106"
694,11142,1,"-0.998009,11142"
694,13838,1,"-0.998625,13838"
694,12078,1000,"0.111324,12078"
694,12106,1000,"-0.214249,12106"
694,10500,1000,"-0.278525,10500"
694,3844,1000,"0.82815,3844"
695,11106,1,"-0.885068,11106"
695,11142,1,"-0.998009,11142"
695,13838,1,"-0.998625,13838"
695,14503,1000,"-0.0239245,14503"
695,12078,1000,"0.111324,12078"
695,8614,1000,"0.213741,8614"
695,12106,1000,"-0.214249,12106"
695,10500,1000,"-0.278525,10500"
695,13773,1000,"-0.759812,13773"
695,3844,1000,"0.82815,3844"
696,11106,1,"-0.885068,11106"
696,11142,1,"-0.998009,11142"
696,13838,1,"-0.998625,13838"
696,14503,1000,"-0.0239245,14503"
696,12078,1000,"0.111324,12078"
696,8614,1000,"0.213741,8614"
696,12106,1000,"-0.214249,12106"
696,18784,1000,"-0.218535,18784"
696,18783,1000,"-0.229932,18783"
696,10500,1000,"-0.278525,10500"
696,7305,1000,"-0.57594,7305"
696,13773,1000,"-0.759812,13773"
696,3844,1000,"0.82815,3844"
696,23461,1000,"-0.878727,23461"
697,1173,1,"0.913836,1173"
697,3751,1000,"-0.111664,3751"
697,2128,1000,"-0.241963,2128"
697,3972,1000,"0.620006,3972"
697,1172,1000,"0.909024,1172"
697,971,1000,"-0.935577,971"
697,970,1000,"-0.939643,970"
697,1181,1000,"0.947779,1181"
697,11416,1000,"1,11416"
698,11106,1,"-0.885068,11106"
698,13838,1,"-0.998625,13838"
698,18784,1000,"-0.218535,18784"
698,18783,1000,"-0.229932,18783"
698,18782,1000,"-0.241299,18782"
698,18777,1000,"-0.297604,18777"
698,15523,1000,"-0.613693,15523"
698,15522,1000,"-0.622885,15522"
698,15521,1000,"-0.631992,15521"
698,4382,1000,"0.833203,4382"
698,11142,1000,"-0.998009,11142"
698,13837,1000,"-0.99917,13837"
698,14368,1000,"-0.999487,14368"
699,2457,1000,"-0.44564,2457"
699,13122,1000,"0.450801,13122"
699,3266,1000,"0.478456,3266"
700,13475,1000,"0.496282,13475"
700,12022,1000,"0.693627,12022"
700,6644,1000,"0.74055,6644"
700,6298,1000,"-0.985888,6298"
701,12319,1000,"-0.420952,12319"
701,1446,1000,"-0.933464,1446"
702,23329,1000,"0.453455,23329"
702,6357,1000,"-0.866899,6357"
702,3382,1000,"0.959719,3382"
703,13760,1000,"-0.652577,13760"
703,4761,1000,"-0.761521,4761"
703,4457,1000,"0.957885,4457"
703,3361,1000,"0.999232,3361"
704,,,
705,288,1000,"-0.224818,288"
705,289,1000,"-0.236198,289"
705,505,1000,"-0.368021,505"
705,4608,1000,"-0.467535,4608"
705,3972,1000,"0.620006,3972"
705,14705,1000,"0.719441,14705"
705,4757,1000,"-0.790999,4757"
705,3407,1000,"0.838001,3407"
705,2055,1000,"-0.890376,2055"
705,380,1000,"-0.964292,380"
705,2037,1000,"-0.965847,2037"
705,1225,1000,"0.982002,1225"
709,13485,1000,"0.594198,13485"
709,12188,1000,"-0.922677,12188"
710,,,
712,6463,1000,"0.189636,6463"
712,1317,1000,"0.300089,1317"
712,5943,1000,"0.382256,5943"
712,14820,1000,"-0.515853,14820"
712,14823,1000,"-0.545587,14823"
712,14828,1000,"-0.593635,14828"
712,14829,1000,"-0.603006,14829"
712,14830,1000,"-0.612295,14830"
712,23581,1000,"-0.617001,23581"
712,8960,1000,"-0.900321,8960"
712,23466,1000,"-0.905122,23466"
712,17090,1000,"-0.925818,17090"
712,19442,1000,"0.9292,19442"
712,19443,1000,"0.933459,19443"
712,17030,1000,"-0.951063,17030"
712,21376,1000,"-0.968988,21376"
712,21374,1000,"-0.974503,21374"
712,1191,1000,"0.97852,1191"
712,21343,1000,"-0.990731,21343"
712,23494,1000,"-0.993773,23494"
712,17062,1000,"-0.998193,17062"
713,10966,1000,"0.523328,10966"
713,19957,1000,"0.803004,19957"
713,19520,1000,"0.860927,19520"
713,4659,1000,"-0.883358,4659"
714,14788,1000,"-0.166957,14788"
714,13196,1000,"-0.387406,13196"
714,1846,1000,"0.390312,1846"
714,10958,1000,"0.600653,10958"
714,11070,1000,"-0.617528,11070"
714,3431,1000,"0.654041,3431"
714,10665,1000,"-0.801352,10665"
714,380,1000,"-0.964292,380"
714,949,1000,"-0.994638,949"
714,11142,1000,"-0.998009,11142"
715,11527,1000,"0.269309,11527"
715,11519,1000,"0.358108,11519"
715,17789,1000,"0.650985,17789"
715,24269,1000,"0.890526,24269"
715,24274,1000,"0.915592,24274"
715,24275,1000,"0.920232,24275"
715,24276,1000,"0.924746,24276"
715,10578,1000,"-0.930039,10578"
716,5902,1000,"-0.087175,5902"
716,11461,1000,"0.864718,11461"
716,12263,1000,"-0.886373,12263"
716,13594,1000,"0.942655,13594"
716,3611,1000,"-0.984112,3611"
717,5902,1000,"-0.087175,5902"
717,11771,1000,"-0.531634,11771"
717,13883,1000,"-0.837148,13883"
717,11461,1000,"0.864718,11461"
717,12263,1000,"-0.886373,12263"
717,13594,1000,"0.942655,13594"
717,3611,1000,"-0.984112,3611"
723,15436,3,"-0.994232,15436"
723,16928,1000,"-0.0636583,16928"
723,16377,1000,"0.0972649,16377"
723,16376,1000,"0.108898,16376"
723,16375,1000,"0.120517,16375"
723,16374,1000,"0.132118,16374"
723,16373,1000,"0.143702,16373"
723,16372,1000,"0.155266,16372"
723,16371,1000,"0.166809,16371"
723,1096,1000,"0.249406,1096"
723,4086,1000,"-0.616708,4086"
723,870,1000,"-0.681962,870"
723,470,1000,"-0.707693,470"
723,22634,1000,"0.734995,22634"
723,346,1000,"-0.786489,346"
723,83,1000,"0.825303,83"
723,14947,1000,"-0.897577,14947"
723,14946,1000,"-0.902671,14946"
723,23003,1000,"-0.909396,23003"
723,14398,1000,"-0.949604,14398"
723,3618,1000,"-0.995336,3618"
725,14881,1000,"-0.950685,14881"
725,14882,1000,"-0.954248,14882"
725,14883,1000,"-0.95768,14883"
726,14881,1000,"-0.950685,14881"
726,14882,1000,"-0.954248,14882"
726,14883,1000,"-0.95768,14883"
726,14884,1000,"-0.96098,14884"
727,12613,1000,"0.137132,12613"
727,4000,1000,"0.334686,4000"
727,2739,1000,"0.57979,2739"
728,6457,1000,"0.120325,6457"
728,14413,1000,"-0.88032,14413"
729,1358,1000,"-0.173848,1358"
729,2718,1000,"0.364283,2718"
729,2719,1000,"0.375149,2719"
729,2721,1000,"0.396728,2721"
729,2731,1000,"0.501131,2731"
729,2732,1000,"0.511218,2732"
729,2733,1000,"0.521235,2733"
729,2734,1000,"0.53118,2734"
729,2735,1000,"0.541053,2735"
729,2736,1000,"0.550851,2736"
729,2738,1000,"0.570221,2738"
729,2742,1000,"0.608015,2742"
729,865,1000,"-0.63805,865"
729,2750,1000,"0.679531,2750"
729,2753,1000,"0.704849,2753"
729,2754,1000,"0.713097,2754"
729,2758,1000,"0.745102,2758"
729,2765,1000,"0.797149,2765"
729,2769,1000,"0.824513,2769"
729,2771,1000,"0.837522,2771"
729,2773,1000,"0.850073,2773"
729,2774,1000,"0.856174,2774"
729,3936,1000,"0.886532,3936"
729,2792,1000,"0.945244,2792"
729,2793,1000,"0.948996,2793"
729,2794,1000,"0.952619,2794"
729,2272,1000,"0.99143,2272"
730,7267,1000,"-0.168511,7267"
730,6919,1000,"-0.688324,6919"
